tags,elapsed_s,start_unix,end_unix
"['initialize-parser', '14605a81-21e8-4311-8dff-5dd15c8622ea']",0.00,1713124389.78,1713124389.78
"['parser-parse', 'db3c890a-3257-4166-a732-9f63aaf24b5a']",56.61,1713124331.62,1713124388.23
"['write-jsonl', 'db3c890a-3257-4166-a732-9f63aaf24b5a']",0.00,1713124388.23,1713124388.23
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-38006.zip']",56.61,1713124331.62,1713124388.23
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-38006.zip']",58.19,1713124330.04,1713124388.24
"['initialize-parser', '233ec4a3-23e0-4762-8646-8a19d072471c']",0.00,1713124389.82,1713124389.82
"['parser-parse', 'f93b4675-825c-4cd4-91dc-e64857b48c90']",56.97,1713124331.44,1713124388.41
"['write-jsonl', 'f93b4675-825c-4cd4-91dc-e64857b48c90']",0.00,1713124388.41,1713124388.42
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-38876.zip']",56.97,1713124331.44,1713124388.42
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-38876.zip']",58.55,1713124329.87,1713124388.42
"['initialize-parser', '0ade32b3-74ca-49ba-a195-4ec77c391301']",0.00,1713124389.96,1713124389.96
"['parser-parse', '07b0ba3c-05d9-43fd-999e-c349bf369873']",56.08,1713124332.38,1713124388.46
"['write-jsonl', '07b0ba3c-05d9-43fd-999e-c349bf369873']",0.01,1713124388.46,1713124388.47
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29653.zip']",56.09,1713124332.37,1713124388.47
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29653.zip']",57.69,1713124330.78,1713124388.47
"['initialize-parser', 'a6aa1fa0-d254-4f69-b867-a8daf099fe19']",0.00,1713124390.04,1713124390.04
"['parser-parse', '20608b5c-bc70-4a3f-8c28-bfc14a4230f1']",56.90,1713124331.61,1713124388.52
"['write-jsonl', '20608b5c-bc70-4a3f-8c28-bfc14a4230f1']",0.00,1713124388.52,1713124388.52
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29373.zip']",56.91,1713124331.61,1713124388.52
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29373.zip']",58.51,1713124330.01,1713124388.52
"['initialize-parser', 'a6dc0880-0c86-4bc7-88c6-feb15e60b326']",0.00,1713124390.07,1713124390.07
"['parser-parse', 'ceadba40-f0ca-45c0-91a0-e0421b616b97']",56.07,1713124333.23,1713124389.30
"['write-jsonl', 'ceadba40-f0ca-45c0-91a0-e0421b616b97']",0.00,1713124389.30,1713124389.30
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32561.zip']",56.07,1713124333.23,1713124389.30
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32561.zip']",57.58,1713124331.73,1713124389.31
"['initialize-parser', '503cfe83-88d0-4161-8442-ce81d409d146']",0.00,1713124390.83,1713124390.83
"['parser-parse', '7ed93283-1b3c-455a-b858-341e4ec17a1e']",56.02,1713124333.35,1713124389.36
"['write-jsonl', '7ed93283-1b3c-455a-b858-341e4ec17a1e']",0.00,1713124389.36,1713124389.37
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-27593.zip']",56.02,1713124333.35,1713124389.37
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-27593.zip']",57.53,1713124331.84,1713124389.37
"['initialize-parser', '736f3bb5-fc3d-4b12-935d-1b30b3489b8e']",0.00,1713124390.89,1713124390.89
"['parser-parse', 'a2f476a5-b7b6-4a49-a3aa-518b44a9a379']",54.76,1713124334.68,1713124389.45
"['write-jsonl', 'a2f476a5-b7b6-4a49-a3aa-518b44a9a379']",0.01,1713124389.45,1713124389.45
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-7254.zip']",54.77,1713124334.68,1713124389.45
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-7254.zip']",56.33,1713124333.12,1713124389.45
"['initialize-parser', 'ca496d27-1103-4cfd-a67e-75031b3c1c42']",0.00,1713124391.00,1713124391.00
"['parser-parse', '30016820-bd53-430a-9d5e-066842081492']",56.33,1713124333.66,1713124389.99
"['write-jsonl', '30016820-bd53-430a-9d5e-066842081492']",0.01,1713124389.99,1713124389.99
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-16327.zip']",56.34,1713124333.66,1713124389.99
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-16327.zip']",57.83,1713124332.17,1713124390.00
"['initialize-parser', '1c75db64-bdaa-458a-8404-8845aa5bd4b4']",0.00,1713124391.53,1713124391.53
"['parser-parse', 'b3b15763-b698-4959-9e0f-d7046921b7c6']",54.87,1713124335.35,1713124390.22
"['write-jsonl', 'b3b15763-b698-4959-9e0f-d7046921b7c6']",0.00,1713124390.22,1713124390.22
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35386.zip']",54.87,1713124335.35,1713124390.22
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35386.zip']",56.39,1713124333.83,1713124390.22
"['initialize-parser', 'b0a8ed93-aef9-426f-829f-c39b61d77bc0']",0.00,1713124391.76,1713124391.76
"['parser-parse', '5cb762d0-51e3-4e90-9515-1a9a4012113c']",55.72,1713124335.62,1713124391.34
"['write-jsonl', '5cb762d0-51e3-4e90-9515-1a9a4012113c']",0.02,1713124391.34,1713124391.37
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-15854.zip']",55.74,1713124335.62,1713124391.37
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-15854.zip']",57.35,1713124334.02,1713124391.37
"['initialize-parser', 'd9315741-d6c0-4919-bba3-36f7e216e957']",0.00,1713124392.98,1713124392.98
"['parser-parse', 'd67ee891-6d11-4660-935a-d6e9c2b24796']",53.63,1713124337.97,1713124391.60
"['write-jsonl', 'd67ee891-6d11-4660-935a-d6e9c2b24796']",0.00,1713124391.60,1713124391.61
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-37129.zip']",53.63,1713124337.97,1713124391.61
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-37129.zip']",55.13,1713124336.48,1713124391.61
"['initialize-parser', 'cf3eb861-151e-4e78-8dcc-834b036f3594']",0.00,1713124393.08,1713124393.08
"['parser-parse', '3a5587b7-f87c-40a4-a3ea-cc5f97e75b9c']",55.96,1713124335.92,1713124391.88
"['write-jsonl', '3a5587b7-f87c-40a4-a3ea-cc5f97e75b9c']",0.00,1713124391.88,1713124391.89
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31778.zip']",55.96,1713124335.92,1713124391.89
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31778.zip']",57.55,1713124334.34,1713124391.89
"['initialize-parser', 'e406aafe-1228-4125-94a6-9cfc8ae85547']",0.00,1713124393.48,1713124393.48
"['parser-parse', '9e2950c5-8fbc-4e85-8986-562cb751b65d']",55.75,1713124336.38,1713124392.14
"['write-jsonl', '9e2950c5-8fbc-4e85-8986-562cb751b65d']",0.00,1713124392.14,1713124392.14
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-30485.zip']",55.76,1713124336.38,1713124392.14
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-30485.zip']",57.32,1713124334.83,1713124392.14
"['initialize-parser', '253e8de1-b23a-42f5-a04e-78de56630abe']",0.00,1713124393.74,1713124393.74
"['parser-parse', 'c0b1ff0b-54d9-4658-a673-e2ae592e52c1']",56.09,1713124336.31,1713124392.40
"['write-jsonl', 'c0b1ff0b-54d9-4658-a673-e2ae592e52c1']",0.00,1713124392.40,1713124392.40
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-7330.zip']",56.09,1713124336.31,1713124392.40
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-7330.zip']",57.62,1713124334.78,1713124392.41
"['initialize-parser', 'ca8e3990-2439-4767-a640-1c52c241d81a']",0.00,1713124393.96,1713124393.96
"['parser-parse', 'b0236784-0682-49a7-a8b1-98b258bedd5d']",56.34,1713124336.35,1713124392.69
"['write-jsonl', 'b0236784-0682-49a7-a8b1-98b258bedd5d']",0.00,1713124392.69,1713124392.69
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-16579.zip']",56.34,1713124336.35,1713124392.69
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-16579.zip']",57.81,1713124334.88,1713124392.70
"['initialize-parser', '4a279c6d-6253-4cac-98ca-f1d76af2a353']",0.00,1713124394.21,1713124394.21
"['parser-parse', '659ea22c-9c2f-48f3-8087-35c8b9aac1e4']",56.41,1713124336.27,1713124392.68
"['write-jsonl', '659ea22c-9c2f-48f3-8087-35c8b9aac1e4']",0.00,1713124392.68,1713124392.69
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-25470.zip']",56.42,1713124336.27,1713124392.69
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-25470.zip']",57.88,1713124334.81,1713124392.69
"['initialize-parser', '1b5d27a4-87af-46d4-84f7-4258a691006e']",0.00,1713124394.21,1713124394.21
"['parser-parse', '40d8d2d0-769e-44d3-815c-6570b777742c']",56.33,1713124336.38,1713124392.71
"['write-jsonl', '40d8d2d0-769e-44d3-815c-6570b777742c']",0.00,1713124392.71,1713124392.71
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-38811.zip']",56.33,1713124336.38,1713124392.71
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-38811.zip']",57.92,1713124334.80,1713124392.72
"['initialize-parser', '7853256c-bb18-4638-a43c-7d5d1689a12a']",0.00,1713124394.34,1713124394.35
"['parser-parse', '1aba681d-8972-417e-86f2-72fe5d6f15d2']",55.67,1713124337.22,1713124392.88
"['write-jsonl', '1aba681d-8972-417e-86f2-72fe5d6f15d2']",0.00,1713124392.88,1713124392.89
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-7512.zip']",55.67,1713124337.22,1713124392.89
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-7512.zip']",57.26,1713124335.63,1713124392.89
"['initialize-parser', '3caa4c73-04ca-4df7-a3d4-8097a022c87b']",0.00,1713124394.48,1713124394.48
"['parser-parse', '5119ab6a-cc2e-457a-87c1-d81252070641']",56.15,1713124336.93,1713124393.08
"['write-jsonl', '5119ab6a-cc2e-457a-87c1-d81252070641']",0.00,1713124393.08,1713124393.08
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6541.zip']",56.15,1713124336.93,1713124393.08
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6541.zip']",57.65,1713124335.43,1713124393.08
"['initialize-parser', '959b53b3-cefa-4aeb-89e1-209c62726b2f']",0.00,1713124394.66,1713124394.66
"['parser-parse', 'd193defa-8827-461d-83c4-d31de346e5b0']",57.90,1713124335.48,1713124393.38
"['write-jsonl', 'd193defa-8827-461d-83c4-d31de346e5b0']",0.00,1713124393.38,1713124393.38
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-3946.zip']",57.90,1713124335.48,1713124393.38
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-3946.zip']",59.54,1713124333.85,1713124393.39
"['initialize-parser', '8e4d80f8-2695-4d7b-b273-bd01df7a4af3']",0.00,1713124395.02,1713124395.02
"['parser-parse', '943738aa-6363-4488-a833-cec4ccf58bd6']",56.67,1713124336.78,1713124393.45
"['write-jsonl', '943738aa-6363-4488-a833-cec4ccf58bd6']",0.00,1713124393.45,1713124393.45
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2076.zip']",56.67,1713124336.78,1713124393.45
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-2076.zip']",58.25,1713124335.21,1713124393.46
"['initialize-parser', 'c2a5af62-406c-42ee-8760-37894b5391c2']",0.00,1713124395.03,1713124395.03
"['parser-parse', '7edf349c-b9b4-4fd6-b6f8-03088307bbc9']",56.06,1713124337.48,1713124393.54
"['write-jsonl', '7edf349c-b9b4-4fd6-b6f8-03088307bbc9']",0.00,1713124393.54,1713124393.55
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-26717.zip']",56.07,1713124337.48,1713124393.55
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-26717.zip']",57.58,1713124335.97,1713124393.55
"['initialize-parser', 'd33e31c1-cfe5-4a5e-995b-1d53b3d749eb']",0.00,1713124395.07,1713124395.07
"['parser-parse', '67df2c77-6f9e-46f7-8283-a253f309ee59']",56.21,1713124337.54,1713124393.75
"['write-jsonl', '67df2c77-6f9e-46f7-8283-a253f309ee59']",0.00,1713124393.75,1713124393.76
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-33145.zip']",56.21,1713124337.54,1713124393.76
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-33145.zip']",57.71,1713124336.05,1713124393.76
"['initialize-parser', 'a82d502d-6a6c-4165-b33d-e1ac0b92003d']",0.00,1713124395.26,1713124395.26
"['parser-parse', '876c924c-7ca9-4968-92dc-c74a11b6f012']",55.99,1713124337.80,1713124393.79
"['write-jsonl', '876c924c-7ca9-4968-92dc-c74a11b6f012']",0.00,1713124393.79,1713124393.79
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14030.zip']",56.00,1713124337.80,1713124393.79
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14030.zip']",57.49,1713124336.31,1713124393.79
"['initialize-parser', '3c224082-6af4-4a9b-920e-6ed39846d9f0']",0.00,1713124395.29,1713124395.29
"['parser-parse', 'd0fc8006-a6b8-40d1-b162-a196b823151c']",49.08,1713124344.71,1713124393.79
"['write-jsonl', 'd0fc8006-a6b8-40d1-b162-a196b823151c']",0.00,1713124393.79,1713124393.80
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-9402.zip']",49.08,1713124344.71,1713124393.80
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-9402.zip']",50.68,1713124343.12,1713124393.80
"['initialize-parser', '890be51b-4bd7-4460-9977-4850b2f4e541']",0.00,1713124395.42,1713124395.42
"['parser-parse', '87d74804-d858-44a0-86ad-0d0bc101db7f']",56.41,1713124337.54,1713124393.96
"['write-jsonl', '87d74804-d858-44a0-86ad-0d0bc101db7f']",0.00,1713124393.96,1713124393.96
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-11152.zip']",56.42,1713124337.54,1713124393.96
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-11152.zip']",57.92,1713124336.05,1713124393.96
"['initialize-parser', 'fa298368-fcec-4d58-a4b2-074a785b08e1']",0.00,1713124395.49,1713124395.49
"['parser-parse', '259b1321-4b4c-4e37-8d83-0c432062c3af']",56.72,1713124337.35,1713124394.08
"['write-jsonl', '259b1321-4b4c-4e37-8d83-0c432062c3af']",0.00,1713124394.08,1713124394.08
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6081.zip']",56.73,1713124337.35,1713124394.08
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6081.zip']",58.23,1713124335.86,1713124394.08
"['initialize-parser', 'bf5d0378-e61c-4ffe-8b8d-854c8b67d2f1']",0.00,1713124395.60,1713124395.60
"['parser-parse', 'ccee8609-d23a-4236-a859-367580e36a7a']",56.69,1713124337.38,1713124394.07
"['write-jsonl', 'ccee8609-d23a-4236-a859-367580e36a7a']",0.00,1713124394.07,1713124394.08
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-26235.zip']",56.70,1713124337.38,1713124394.08
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-26235.zip']",58.22,1713124335.86,1713124394.08
"['initialize-parser', '0d32883c-e706-4a1a-ad08-3775f8aa0be2']",0.00,1713124395.60,1713124395.60
"['parser-parse', '320825c6-6cbb-4cf5-bbe3-e6c16d92a674']",56.11,1713124338.03,1713124394.13
"['write-jsonl', '320825c6-6cbb-4cf5-bbe3-e6c16d92a674']",0.00,1713124394.13,1713124394.14
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-34693.zip']",56.11,1713124338.03,1713124394.14
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-34693.zip']",57.61,1713124336.53,1713124394.14
"['initialize-parser', 'f4dfb458-878b-4368-b938-a7c049de5940']",0.00,1713124395.64,1713124395.64
"['parser-parse', 'fc0add5d-ea41-44c7-8396-87a3b0cf524f']",56.79,1713124337.39,1713124394.19
"['write-jsonl', 'fc0add5d-ea41-44c7-8396-87a3b0cf524f']",0.00,1713124394.19,1713124394.19
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6659.zip']",56.80,1713124337.39,1713124394.19
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-6659.zip']",58.29,1713124335.90,1713124394.19
"['initialize-parser', '3c8a0dad-12c6-4d71-ae66-4ac3e4c0a6ef']",0.00,1713124395.73,1713124395.73
"['parser-parse', '7dc5b105-a5d2-4c80-8b1b-517ca504d35a']",56.27,1713124337.95,1713124394.22
"['write-jsonl', '7dc5b105-a5d2-4c80-8b1b-517ca504d35a']",0.00,1713124394.22,1713124394.22
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-18037.zip']",56.27,1713124337.95,1713124394.22
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-18037.zip']",57.83,1713124336.40,1713124394.23
"['initialize-parser', '0daef520-88d9-4ab3-8ca0-f00bf763b3b5']",0.00,1713124395.79,1713124395.79
"['parser-parse', 'f8e848a8-c123-406a-80fa-285338fdeb15']",56.33,1713124337.97,1713124394.30
"['write-jsonl', 'f8e848a8-c123-406a-80fa-285338fdeb15']",0.00,1713124394.30,1713124394.30
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-27731.zip']",56.33,1713124337.97,1713124394.30
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-27731.zip']",57.89,1713124336.42,1713124394.31
"['initialize-parser', '3e3b6a30-15a4-43dc-870c-5843f20d059a']",0.00,1713124395.86,1713124395.86
"['parser-parse', '7e779148-4f0b-4f07-ba93-17febcb04d4a']",56.74,1713124337.75,1713124394.49
"['write-jsonl', '7e779148-4f0b-4f07-ba93-17febcb04d4a']",0.00,1713124394.49,1713124394.50
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32667.zip']",56.74,1713124337.75,1713124394.50
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32667.zip']",58.23,1713124336.27,1713124394.50
"['initialize-parser', 'b05daa8e-6bac-4ab6-bfa7-102f0b2fdb72']",0.00,1713124396.00,1713124396.00
"['parser-parse', '5198b338-0a8b-44a9-943a-087eda3f5b8a']",55.37,1713124339.04,1713124394.41
"['write-jsonl', '5198b338-0a8b-44a9-943a-087eda3f5b8a']",0.00,1713124394.41,1713124394.41
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17907.zip']",55.37,1713124339.04,1713124394.41
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17907.zip']",56.94,1713124337.47,1713124394.41
"['initialize-parser', 'ece2b6d9-4e87-4832-b191-5f2261030d8c']",0.00,1713124396.04,1713124396.04
"['parser-parse', 'e34c8689-75fe-4f38-a5e0-eb5619c8b4f4']",57.87,1713124336.60,1713124394.48
"['write-jsonl', 'e34c8689-75fe-4f38-a5e0-eb5619c8b4f4']",0.00,1713124394.48,1713124394.48
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-22653.zip']",57.87,1713124336.60,1713124394.48
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-22653.zip']",59.43,1713124335.05,1713124394.48
"['initialize-parser', 'f69f3039-82cd-493b-aedf-8c6169e00c7b']",0.00,1713124396.06,1713124396.06
"['parser-parse', '0c663aae-cab7-43fe-9538-18e9115ae7ed']",56.18,1713124338.53,1713124394.71
"['write-jsonl', '0c663aae-cab7-43fe-9538-18e9115ae7ed']",0.00,1713124394.71,1713124394.71
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-3401.zip']",56.19,1713124338.53,1713124394.71
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-3401.zip']",57.77,1713124336.95,1713124394.72
"['initialize-parser', '9029548e-3110-4dad-94ba-d1b59c750e0d']",0.00,1713124396.31,1713124396.31
"['parser-parse', '0cc0c574-1d81-4ee6-9bd9-a97822523405']",55.44,1713124340.15,1713124395.59
"['write-jsonl', '0cc0c574-1d81-4ee6-9bd9-a97822523405']",0.00,1713124395.59,1713124395.59
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-597.zip']",55.44,1713124340.15,1713124395.59
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-597.zip']",56.96,1713124338.64,1713124395.59
"['initialize-parser', 'e15f1c08-2c6c-420c-a686-32d7278aafc7']",0.00,1713124397.16,1713124397.16
"['parser-parse', 'fb7bc715-9e71-4c00-bb23-07a8373368b7']",56.32,1713124339.62,1713124395.94
"['write-jsonl', 'fb7bc715-9e71-4c00-bb23-07a8373368b7']",0.00,1713124395.94,1713124395.95
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-11002.zip']",56.32,1713124339.62,1713124395.95
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-11002.zip']",57.84,1713124338.11,1713124395.95
"['initialize-parser', '280f868e-c330-43d7-b85d-41d5bd0c36c1']",0.00,1713124397.48,1713124397.48
"['parser-parse', 'ae37276a-7c6a-4dd9-829b-0276588d7544']",56.72,1713124340.26,1713124396.98
"['write-jsonl', 'ae37276a-7c6a-4dd9-829b-0276588d7544']",0.01,1713124396.98,1713124396.99
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35231.zip']",56.73,1713124340.26,1713124396.99
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35231.zip']",58.21,1713124338.78,1713124396.99
"['initialize-parser', '545a2664-df4c-419c-8cd2-5bc5edba3d11']",0.00,1713124398.48,1713124398.48
"['parser-parse', 'c2639575-f0bd-4bae-8336-3293e1401685']",56.56,1713124340.47,1713124397.02
"['write-jsonl', 'c2639575-f0bd-4bae-8336-3293e1401685']",0.00,1713124397.02,1713124397.03
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-29068.zip']",56.56,1713124340.47,1713124397.03
